posNr;kurztext;einheit;menge;ep;gp;source;riskLevel;calculationStatus;reasons;warning
299;Übergangsstück DA 90 - DA 50;Stck;8.0;153.9;1231.2;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 8 Stck, EP 153.9, GP 1231.2.
321;Baustahl 500/550;kg;3500.0;0.35;1225.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Baustahl 500/550 kg klein V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 0.68–0.68 €/kg, Ø 0.68 €/kg, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Autonomous Family Guard aktiv: Baus"
210;Frostsicheres Kiesmaterial;m3;20.0;60.6;1212.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Direkte technische RLC-Rezeptlogik verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Frostschutz/Frostsicheres Material m³ V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V10: Frostsicheres Kiesmaterial als m³-Material inkl. Einbau plausibilisiert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 60.6 wurde auf 49.14 €/m3 kalibr"
315;Sauberkeitsschicht herstellen;m3;5.0;242.0;1210.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Sauberkeitsschicht m³ plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Sauberkeitsschicht m³ plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
177;Bestandszeichnung en;Psch;1.0;1200.0;1200.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Dokumentation/Vermessung/Bestandspläne/As-Built hängt stark von Projektumfang, Bauzeit, Vermessungsterminen, GNSS-/Tachymeteraufnahmen, CAD-Nachbearbeitung, Datenformaten, Übergabeunterlagen, Auftraggeberabstimmung und digitaler Nachweisführung ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Bestandszeichnung Psch p
335;Einsteighilfe;Stck;2.0;586.88;1173.76;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 2 Stck, EP 586.88, GP 1173.76."
024;Beweissicherung Trasse und Zufahrtsstraße;Psch;1.0;1150.0;1150.0;rule-engine+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Kampfmittel/Altlasten/Bodenrisiken/Beweissicherung hängt stark von Verdachtslage, Sondierungsumfang, Bodenklasse, Analytik, Gutachter, Sicherheitsfreigabe, baubegleitender Kontrolle, Dokumentation und Haftungsrisiko ab. Historische Preise nur als Orientierung verwenden. · RLC Autonomous Guard V10: Bestandspläne/Dokumentation als prüfpflichtige Pauschale angesetzt. ·
422;Rohr- Kabelgrabenaushub;m³;20.0;56.9;1138.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Rohr-/Kabelgrabenaushub m³ V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 25.86–51.72 €/m³, Ø 43.1 €/m³, Confidence 0.58. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC Autonomous Guard V12: Rohrgrabenaushub als m³-Leistung technisch plausibilisiert. · RLC Marktindex V15: Preis"
348;Bettungssand;m3;12.0;94.0;1128.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Bettungssand m³ V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Unit-Normalisierung: technischer St-/Pauschalansatz wurde nicht als EP der LV-Einheit übernommen. · Schutzmatte wurde als Meterleistung realistisch kalibriert; alte 6,50 €/m waren für Schutzmatten zu niedrig. · Alter EP 94 wurde auf 22 €/m3 no"
283;GGG-Formstücke e;Stk;5.0;225.0;1125.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Autonomous Family Guard aktiv: GGG-Formstücke St final plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: GGG-Formstücke St final plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
009;Bauzaun;lfm;100.0;11.0;1100.0;technical-parser-blocked-by-family-mismatch-recalculated+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | BLOCKED | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Mismatch-Guard: Firmenkalibrierung blockiert. LV-Familie ""sicherung"" passt nicht zur Kalibrierungsbasis ""fremdfamilie"". · RLC Block+Recalculate: technical-parser Ergebnis blockiert; kein belastbarer Alternativ-EP gefunden. · RLC No-X84 Autonomous Family Guard aktiv: Bauzaun lfm plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V13: Bauzaun als Meterleistung pl"
181;Zulage Schachtzulauf DN 160;Stck;2.0;526.5;1053.0;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC Calibration Guard V9: Ringraumdichtung ohne X84 auf realistischen Stückpreis kalibriert. · RLC Marktindex V15: Pre
092;Paßstücke bis DN 600 - Stahlbetonrohr;Stck;3.0;350.89;1052.67;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 350.89, GP 1052.67.
094;Böschungsstück DN 600;Stck;3.0;350.89;1052.67;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 350.89, GP 1052.67.
096;Paßstücke bis DN 800 - Stahlbetonrohr;Stck;3.0;350.89;1052.67;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 350.89, GP 1052.67.
098;Böschungsstück DN 800;Stck;3.0;350.89;1052.67;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 350.89, GP 1052.67.
399;Zulage Trassenwarnband Breitband;m;6500.0;0.16;1040.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Trassenwarnband Breitband m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 0.16–0.59 €/m, Ø 0.2675 €/m, Confidence 0.53. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Autonomous Family Guard aktiv: Tr"
166;Zählerplatz für Freiluftschrank 1 Zähler;Stck;1.0;1020.24;1020.24;database;low;ok;WARNING;Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt.
105;Erschwerniszuschlag - lange Kreuzungen, Kabel;m;20.0;49.5;990.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag lange Kreuzungen Kabel m V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag lange Kreuzungen Kabel m V13 plausibilisiert. Ke"
035;Flächen einzäunen;m;400.0;2.46;984.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Flächen einzäunen m V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V10: Flächen einzäunen als Bauzaun-/Zaunleistung pro Meter kalibriert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 2.46 wurde auf 21.65 €/m kalibriert. · Kein X84 im aktuellen Projekt vorhanden; We"
036;Weidezaungerät;Stck;1.0;981.07;981.07;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Baustelleneinrichtung/Vorhaltung/Container/Baustrom/Bauwasser hängt stark von Bauzeit, Containeranzahl, Miete, Aufbau, Betrieb, Reinigung, Wartung, Baustrom, Bauwasser, Beleuchtung, Zufahrt, Entfernung, Kontrolle, Rückbau und Gemeinkosten ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 1 Stck, EP 981.07, GP 
038;Äste zurückschneiden;h;10.0;96.24;962.4;company-calibration;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · Global Knowledge Vergleich: 96.24–96.24 €/h, Ø 96.24 €/h, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC No-X84 Company Calibration: Preis aus historischem Firmenwert + Preissteigerung abgeleitet. · Kein X84 im aktuellen Projekt vorhanden; Position bleibt prüfpflichtig."
073;Entwässerungsrinne herstellen - 4-5 m;Stck;15.0;64.02;960.3;technical-parser;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 15 Stck, EP 64.02, GP 960.3.
278;Hinweissäulen;Stk;3.0;317.0;951.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Hinweissäulen St V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Hinweissäulen St V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
081;Anschluss an best. Durchlass bis DN 300 herstellen;Stck;6.0;155.24;931.44;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 6 Stck, EP 155.24, GP 931.44."
093;Anschluss an best. Durchlass DN 600 herstellen;Stck;6.0;155.24;931.44;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 6 Stck, EP 155.24, GP 931.44."
206;Handschachtung;m3;10.0;90.0;900.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Handschachtung m³ plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Calibration Guard V9: Handschachtun"
341;Kabelleerrohr;m;50.0;18.0;900.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Kabelleerrohr m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 18.3–18.3 €/m, Ø 18.3 €/m, Confidence 0.62. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC Autonomous Guard V11: Kabel-/Leerrohr als Meterleistung kalibriert. · RLC Marktindex V15: Preisb"
169;Zuschlag für Elektroverteilung;Stck;1.0;859.51;859.51;database;low;ok;WARNING;Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt.
146;Zulage Baugrubenaushub Bd-Kl. 2, 6 und 7;m3;15.0;56.9;853.5;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · Plausibilitätsdeckel aktiv: KI-EP 517.1 EUR liegt über dem fachlichen Maximalansatz 85 EUR. Finaler EP wurde gedeckelt. · RLC No-X84 Autonomous Family Guard aktiv: Zulage Baugrubenaushub/Bodenklasse m³ V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Autonomous Guard V12: Rohrgrabenaushub als m³-Leistung technisch plausibilisiert. · RLC Marktindex V15: Pr"
325;Schachtabdeckung liefern und einbauen;Stck;2.0;420.0;840.0;rlc-family-fallback-schachtabdeckung-recalculated;high;needs_review;HIGH_RISK | STATUS_needs_review | FALLBACK | WARNING;Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Fallback-Recalculate: Schachtabdeckung D400 liefern und einbauen: technischer Fallback 420 €/St prüfpflichtig gesetzt. Alter EP 837.22 €/Einheit wurde nicht als sicher übernommen. · RLC Family-Fallback-Recalculate: Schachtabdeckung D400 liefern und einbauen: technischer Fallback 420 €/St prüfpflichtig gesetzt. Alter EP 
108;Erschwerniszuschlag - senkrechte Kreuzung, Kabel;m;20.0;41.25;825.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag senkrechte Kreuzung Kabel m V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag senkrechte Kreuzung Kabel m V16 plausibilisie"
109;Erschwerniszuschlag - senkrechte Kreuzung, Rohre bis DN 100;m;20.0;41.25;825.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag senkrechte Kreuzung DN100 m V14 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 61.56–85.51 €/m³, Ø 77.52666666666667 €/m³, Confidence 0.45. Nur Vergleichswert"
